Fecha,Bitcoin,Ethereum,Binance Coin,Aave,Solana,Polkadot,Chainlink,Avalanche,Algorand,Polygon
2016-01-03,430.2,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-04,433.53,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,432.12,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-06,431.34,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-07,456.43,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-08,454.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-09,448.71,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-10,447.21,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-11,448.35,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-12,445.79,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-13,432.12,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-14,429.24,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-15,365.91,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-16,384.81,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-17,386.36,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-18,385.13,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-19,379.02,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-20,418.85,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-21,407.82,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-22,377.21,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-23,389.64,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-24,403.06,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-25,392.33,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-26,392.46,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-27,394.49,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-28,379.55,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-29,378.91,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-30,376.92,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-31,364.35,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-01,371.04,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-02,372.87,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-03,368.12,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-04,388.38,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-05,385.73,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-06,374.9,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-07,375.52,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-08,371.14,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-09,373.91,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-10,379.83,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-11,377.06,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-12,382.72,5.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-13,390.42,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-14,404.14,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-15,399.38,5.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-16,407.01,4.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-17,416.85,3.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-18,421.42,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,419.38,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-20,441.12,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-21,438.65,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,437.8,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,420.3,5.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,423.19,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,423.14,5.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,427.03,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-27,432.14,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-28,432.8,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,436.92,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,431.37,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,424.49,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,420.17,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,409.41,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-05,397.24,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-06,404.91,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-07,413.74,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,411.88,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,412.32,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,416.29,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,419.3,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-12,410.8,13.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-13,412.49,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,414.59,12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,415.64,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,416.54,12.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,418.4,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,408.28,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-19,406.74,10.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-20,411.88,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,411.09,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,416.36,11.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-23,418.08,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-24,414.88,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-25,415.74,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-26,416.71,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-27,425.35,10.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-28,422.76,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-29,415.55,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-30,412.6,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-31,415.37,11.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,416.75,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-02,419.67,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-03,418.19,11.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-04,419.44,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-05,422.65,10.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-06,421.66,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-07,421.08,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-08,418.47,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-09,416.15,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-10,421.13,8.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-11,422.58,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-12,426.18,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-13,424.27,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-14,424.93,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-15,429.97,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-16,430.94,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-17,428.03,9.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-18,428.51,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-19,436.37,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-20,441.92,8.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,451.08,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,447.49,7.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-23,451.82,8.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-24,459.92,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,460.47,7.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26,467.86,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-27,444.79,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-28,449.38,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-29,456.57,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30,447.9,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-01,452.59,8.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-02,444.49,10.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-03,450.3,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-04,447.12,9.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-05,448.92,9.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-06,461.62,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-07,459.25,9.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-08,459.28,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-09,461.75,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-10,450.33,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-11,452.18,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-12,454.73,10.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-13,456.01,10.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-14,455.5,10.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-15,457.84,9.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-16,454.89,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-17,452.42,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-18,453.37,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-19,440.54,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-20,441.89,13.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-21,443.15,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-22,438.68,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-23,443.18,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-24,445.77,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-25,449.05,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-26,453.73,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-27,473.86,11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-28,528.55,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-29,524.62,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-30,534.22,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-31,531.41,14.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-01,539.17,13.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-02,538.83,13.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-03,570.44,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-04,573.53,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-05,574.48,13.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-06,585.56,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-07,577.91,14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-08,583.14,14.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-09,577.61,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-10,579.23,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-11,597.75,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-12,671.71,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-13,704.29,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-14,685.93,18.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-15,693.23,18.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-16,765.46,20.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-17,749.42,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-18,756.8,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-19,764.05,12.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-20,734.16,11.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-21,665.0,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-22,591.9,12.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-23,623.21,13.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-24,661.42,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-25,666.06,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-26,629.31,13.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-27,648.3,13.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-28,646.84,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-29,637.44,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-06-30,671.62,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-01,677.71,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-02,693.05,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-03,664.75,11.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-04,678.7,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-05,667.53,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-06,675.92,10.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-07,638.62,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-08,665.74,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-09,653.87,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-10,650.32,10.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-11,649.07,10.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-12,670.95,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-13,658.15,10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-14,659.58,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-15,665.69,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-16,663.5,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-17,678.39,11.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-18,674.79,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-19,674.56,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-20,670.89,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-21,665.36,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-22,651.09,14.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-23,655.42,14.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-24,660.85,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-25,654.52,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-26,651.31,11.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-27,655.62,12.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-28,655.89,12.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-29,657.34,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-30,654.55,12.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-07-31,623.75,11.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-01,605.75,10.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-02,517.13,8.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-03,567.38,10.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-04,576.6,11.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-05,576.03,10.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-06,587.63,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-07,592.67,10.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-08,590.71,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-09,585.3,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-10,592.27,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-11,587.61,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-12,586.53,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-13,584.47,11.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-14,570.74,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-15,567.73,11.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-16,578.22,10.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-17,571.46,10.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-18,572.27,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-19,573.49,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-20,581.95,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-21,580.59,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-22,585.22,11.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-23,582.0,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-24,577.89,11.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-25,576.12,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-26,578.1,11.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-27,568.58,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-28,573.53,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,572.51,10.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-30,576.08,11.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-31,571.76,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-01,571.59,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-02,573.96,12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-03,596.2,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-04,608.69,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-05,606.64,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-06,610.68,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-07,614.33,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-08,625.47,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-09,621.91,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-10,623.06,12.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-11,605.32,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,605.83,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,606.65,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,608.43,11.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,605.58,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,606.55,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,605.34,12.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-18,608.8,12.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,608.62,13.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,607.77,14.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,595.84,13.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,594.96,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,601.89,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-24,601.27,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-25,599.31,13.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,606.1,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,604.21,13.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,603.55,13.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,604.64,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,608.26,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,614.06,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-02,610.36,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,611.96,13.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,609.24,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,611.64,13.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,610.98,12.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,616.22,12.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-08,616.53,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-09,614.62,12.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,614.31,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,640.7,11.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,635.62,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,634.62,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,638.18,11.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,637.21,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-16,640.19,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,637.48,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,635.47,12.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,628.44,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,628.54,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,629.72,12.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-22,652.09,12.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-23,649.63,11.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-24,648.77,11.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
